Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Party,Total Votes
2181307869,598,334,City of Boulder Council Candidates,Jan Burton,,134
2181307870,756,258,City of Boulder Council Candidates,Jan Burton,,78
2181307871,797,377,City of Boulder Council Candidates,Jan Burton,,112
2181307872,909,155,City of Boulder Council Candidates,Jan Burton,,42
2181307873,486,296,City of Boulder Council Candidates,Jan Burton,,135
2181307874,1060,548,City of Boulder Council Candidates,Jan Burton,,269
2181307875,682,109,City of Boulder Council Candidates,Jan Burton,,32
2181307876,764,52,City of Boulder Council Candidates,Jan Burton,,22
2181307877,723,337,City of Boulder Council Candidates,Jan Burton,,145
2181307878,649,227,City of Boulder Council Candidates,Jan Burton,,76
2181307879,741,232,City of Boulder Council Candidates,Jan Burton,,81
2181307880,1011,114,City of Boulder Council Candidates,Jan Burton,,27
2181307881,684,305,City of Boulder Council Candidates,Jan Burton,,115
2181307882,647,387,City of Boulder Council Candidates,Jan Burton,,165
2181307883,800,432,City of Boulder Council Candidates,Jan Burton,,151
2181307884,933,371,City of Boulder Council Candidates,Jan Burton,,145
2181307885,609,318,City of Boulder Council Candidates,Jan Burton,,135
2181307886,818,469,City of Boulder Council Candidates,Jan Burton,,227
2181307887,1007,611,City of Boulder Council Candidates,Jan Burton,,230
2181307888,829,529,City of Boulder Council Candidates,Jan Burton,,231
2181007800,427,230,City of Boulder Council Candidates,Mary Dolores Young,,78
2181007801,640,209,City of Boulder Council Candidates,Mary Dolores Young,,84
2181007802,441,140,City of Boulder Council Candidates,Mary Dolores Young,,82
2181007804,363,201,City of Boulder Council Candidates,Mary Dolores Young,,99
2181007806,1229,592,City of Boulder Council Candidates,Mary Dolores Young,,233
2181007807,1105,646,City of Boulder Council Candidates,Mary Dolores Young,,326
2181007808,1975,816,City of Boulder Council Candidates,Mary Dolores Young,,390
2181007809,1031,612,City of Boulder Council Candidates,Mary Dolores Young,,286
2181007810,911,503,City of Boulder Council Candidates,Mary Dolores Young,,234
2181007811,765,400,City of Boulder Council Candidates,Mary Dolores Young,,176
2181007812,698,338,City of Boulder Council Candidates,Mary Dolores Young,,155
2181007813,413,164,City of Boulder Council Candidates,Mary Dolores Young,,119
2181007814,1077,550,City of Boulder Council Candidates,Mary Dolores Young,,264
2181007815,832,289,City of Boulder Council Candidates,Mary Dolores Young,,124
2181007816,1112,489,City of Boulder Council Candidates,Mary Dolores Young,,229
2181007817,810,517,City of Boulder Council Candidates,Mary Dolores Young,,197
2181007818,1050,602,City of Boulder Council Candidates,Mary Dolores Young,,277
2181007819,901,504,City of Boulder Council Candidates,Mary Dolores Young,,255
2181007820,686,408,City of Boulder Council Candidates,Mary Dolores Young,,209
2181007821,1085,496,City of Boulder Council Candidates,Mary Dolores Young,,250
2181007822,978,304,City of Boulder Council Candidates,Mary Dolores Young,,145
2181007823,1887,596,City of Boulder Council Candidates,Mary Dolores Young,,252
2181007824,1085,536,City of Boulder Council Candidates,Mary Dolores Young,,253
2181007825,633,371,City of Boulder Council Candidates,Mary Dolores Young,,185
2181007826,825,460,City of Boulder Council Candidates,Mary Dolores Young,,260
2181007827,910,388,City of Boulder Council Candidates,Mary Dolores Young,,193
2181007828,704,267,City of Boulder Council Candidates,Mary Dolores Young,,130
2181007829,794,249,City of Boulder Council Candidates,Mary Dolores Young,,111
2181007830,775,176,City of Boulder Council Candidates,Mary Dolores Young,,80
2181007831,848,232,City of Boulder Council Candidates,Mary Dolores Young,,98
2181007832,331,142,City of Boulder Council Candidates,Mary Dolores Young,,53
2181007833,785,140,City of Boulder Council Candidates,Mary Dolores Young,,60
2181007834,1422,141,City of Boulder Council Candidates,Mary Dolores Young,,59
2181007835,721,129,City of Boulder Council Candidates,Mary Dolores Young,,53
2181007836,528,194,City of Boulder Council Candidates,Mary Dolores Young,,95
2181007837,937,212,City of Boulder Council Candidates,Mary Dolores Young,,102
2181007838,472,107,City of Boulder Council Candidates,Mary Dolores Young,,55
2181007839,635,386,City of Boulder Council Candidates,Mary Dolores Young,,176
2181007840,597,299,City of Boulder Council Candidates,Mary Dolores Young,,100
2181007841,664,352,City of Boulder Council Candidates,Mary Dolores Young,,123
2181007842,1012,622,City of Boulder Council Candidates,Mary Dolores Young,,333
2181007843,1246,763,City of Boulder Council Candidates,Mary Dolores Young,,386
2181007844,759,363,City of Boulder Council Candidates,Mary Dolores Young,,200
2181007845,847,334,City of Boulder Council Candidates,Mary Dolores Young,,173
2181007846,1321,324,City of Boulder Council Candidates,Mary Dolores Young,,150
2181007847,773,139,City of Boulder Council Candidates,Mary Dolores Young,,63
2181007848,652,247,City of Boulder Council Candidates,Mary Dolores Young,,119
2181007849,1090,101,City of Boulder Council Candidates,Mary Dolores Young,,44
2181007850,664,426,City of Boulder Council Candidates,Mary Dolores Young,,174
2181007851,1013,562,City of Boulder Council Candidates,Mary Dolores Young,,227
2181007852,1081,494,City of Boulder Council Candidates,Mary Dolores Young,,278
2181007853,790,269,City of Boulder Council Candidates,Mary Dolores Young,,99
2181307854,992,353,City of Boulder Council Candidates,Mary Dolores Young,,179
2181307855,864,332,City of Boulder Council Candidates,Mary Dolores Young,,175
2181307856,597,306,City of Boulder Council Candidates,Mary Dolores Young,,160
2181307857,873,470,City of Boulder Council Candidates,Mary Dolores Young,,220
2181307858,931,548,City of Boulder Council Candidates,Mary Dolores Young,,297
2181307859,858,508,City of Boulder Council Candidates,Mary Dolores Young,,262
2181307860,651,417,City of Boulder Council Candidates,Mary Dolores Young,,179
2181307861,624,353,City of Boulder Council Candidates,Mary Dolores Young,,164
2181307862,669,382,City of Boulder Council Candidates,Mary Dolores Young,,196
2181307863,795,487,City of Boulder Council Candidates,Mary Dolores Young,,224
2181307864,661,419,City of Boulder Council Candidates,Mary Dolores Young,,217
2181307865,676,289,City of Boulder Council Candidates,Mary Dolores Young,,155
2181307866,854,442,City of Boulder Council Candidates,Mary Dolores Young,,258
2181307867,812,368,City of Boulder Council Candidates,Mary Dolores Young,,176
2181307868,884,599,City of Boulder Council Candidates,Mary Dolores Young,,269
2181307869,598,334,City of Boulder Council Candidates,Mary Dolores Young,,152
2181307870,756,258,City of Boulder Council Candidates,Mary Dolores Young,,128
2181307871,797,377,City of Boulder Council Candidates,Mary Dolores Young,,206
2181307872,909,155,City of Boulder Council Candidates,Mary Dolores Young,,71
2181307873,486,296,City of Boulder Council Candidates,Mary Dolores Young,,127
2181307874,1060,548,City of Boulder Council Candidates,Mary Dolores Young,,215
2181307875,682,109,City of Boulder Council Candidates,Mary Dolores Young,,60
2181307876,764,52,City of Boulder Council Candidates,Mary Dolores Young,,21
2181307877,723,337,City of Boulder Council Candidates,Mary Dolores Young,,149
2181307878,649,227,City of Boulder Council Candidates,Mary Dolores Young,,118
2181307879,741,232,City of Boulder Council Candidates,Mary Dolores Young,,119
2181307880,1011,114,City of Boulder Council Candidates,Mary Dolores Young,,53
2181307881,684,305,City of Boulder Council Candidates,Mary Dolores Young,,144
2181307882,647,387,City of Boulder Council Candidates,Mary Dolores Young,,177
2181307883,800,432,City of Boulder Council Candidates,Mary Dolores Young,,223
2181307884,933,371,City of Boulder Council Candidates,Mary Dolores Young,,158
2181307885,609,318,City of Boulder Council Candidates,Mary Dolores Young,,132
2181307886,818,469,City of Boulder Council Candidates,Mary Dolores Young,,182
2181307887,1007,611,City of Boulder Council Candidates,Mary Dolores Young,,263
2181307888,829,529,City of Boulder Council Candidates,Mary Dolores Young,,231
2181007800,427,230,City of Boulder Council Candidates,Jill Adler Grano,,63
2181007801,640,209,City of Boulder Council Candidates,Jill Adler Grano,,77
2181007802,441,140,City of Boulder Council Candidates,Jill Adler Grano,,54
2181007804,363,201,City of Boulder Council Candidates,Jill Adler Grano,,73
2181007806,1229,592,City of Boulder Council Candidates,Jill Adler Grano,,309
2181007807,1105,646,City of Boulder Council Candidates,Jill Adler Grano,,263
2181007808,1975,816,City of Boulder Council Candidates,Jill Adler Grano,,442
2181007809,1031,612,City of Boulder Council Candidates,Jill Adler Grano,,281
2181007810,911,503,City of Boulder Council Candidates,Jill Adler Grano,,221
2181007811,765,400,City of Boulder Council Candidates,Jill Adler Grano,,159
2181007812,698,338,City of Boulder Council Candidates,Jill Adler Grano,,129
2181007813,413,164,City of Boulder Council Candidates,Jill Adler Grano,,68
2181007814,1077,550,City of Boulder Council Candidates,Jill Adler Grano,,252
2181007815,832,289,City of Boulder Council Candidates,Jill Adler Grano,,160
2181007816,1112,489,City of Boulder Council Candidates,Jill Adler Grano,,219
2181007817,810,517,City of Boulder Council Candidates,Jill Adler Grano,,201
2181007818,1050,602,City of Boulder Council Candidates,Jill Adler Grano,,238
2181007819,901,504,City of Boulder Council Candidates,Jill Adler Grano,,229
2181007820,686,408,City of Boulder Council Candidates,Jill Adler Grano,,183
2181007821,1085,496,City of Boulder Council Candidates,Jill Adler Grano,,239
2181007822,978,304,City of Boulder Council Candidates,Jill Adler Grano,,134
2181007823,1887,596,City of Boulder Council Candidates,Jill Adler Grano,,287
2181007824,1085,536,City of Boulder Council Candidates,Jill Adler Grano,,269
2181007825,633,371,City of Boulder Council Candidates,Jill Adler Grano,,186
2181007826,825,460,City of Boulder Council Candidates,Jill Adler Grano,,211
2181007827,910,388,City of Boulder Council Candidates,Jill Adler Grano,,192
2181007828,704,267,City of Boulder Council Candidates,Jill Adler Grano,,129
2181007829,794,249,City of Boulder Council Candidates,Jill Adler Grano,,116
2181007830,775,176,City of Boulder Council Candidates,Jill Adler Grano,,95
2181007831,848,232,City of Boulder Council Candidates,Jill Adler Grano,,103
2181007832,331,142,City of Boulder Council Candidates,Jill Adler Grano,,73
2181007833,785,140,City of Boulder Council Candidates,Jill Adler Grano,,69
2181007834,1422,141,City of Boulder Council Candidates,Jill Adler Grano,,39
2181007835,721,129,City of Boulder Council Candidates,Jill Adler Grano,,37
2181007836,528,194,City of Boulder Council Candidates,Jill Adler Grano,,72
2181007837,937,212,City of Boulder Council Candidates,Jill Adler Grano,,96
2181007838,472,107,City of Boulder Council Candidates,Jill Adler Grano,,62
2181007839,635,386,City of Boulder Council Candidates,Jill Adler Grano,,136
2181007840,597,299,City of Boulder Council Candidates,Jill Adler Grano,,109
2181007841,664,352,City of Boulder Council Candidates,Jill Adler Grano,,131
2181007842,1012,622,City of Boulder Council Candidates,Jill Adler Grano,,191
2181007843,1246,763,City of Boulder Council Candidates,Jill Adler Grano,,270
2181007844,759,363,City of Boulder Council Candidates,Jill Adler Grano,,161
2181007845,847,334,City of Boulder Council Candidates,Jill Adler Grano,,163
2181007846,1321,324,City of Boulder Council Candidates,Jill Adler Grano,,124
2181007847,773,139,City of Boulder Council Candidates,Jill Adler Grano,,65
2181007848,652,247,City of Boulder Council Candidates,Jill Adler Grano,,118
2181007849,1090,101,City of Boulder Council Candidates,Jill Adler Grano,,32
2181007850,664,426,City of Boulder Council Candidates,Jill Adler Grano,,95
2181007851,1013,562,City of Boulder Council Candidates,Jill Adler Grano,,295
2181007852,1081,494,City of Boulder Council Candidates,Jill Adler Grano,,167
2181007853,790,269,City of Boulder Council Candidates,Jill Adler Grano,,126
2181307854,992,353,City of Boulder Council Candidates,Jill Adler Grano,,158
2181307855,864,332,City of Boulder Council Candidates,Jill Adler Grano,,129
2181307856,597,306,City of Boulder Council Candidates,Jill Adler Grano,,135
2181307857,873,470,City of Boulder Council Candidates,Jill Adler Grano,,193
2181307858,931,548,City of Boulder Council Candidates,Jill Adler Grano,,235
2181307859,858,508,City of Boulder Council Candidates,Jill Adler Grano,,170
2181307860,651,417,City of Boulder Council Candidates,Jill Adler Grano,,150
2181307861,624,353,City of Boulder Council Candidates,Jill Adler Grano,,127
2181307862,669,382,City of Boulder Council Candidates,Jill Adler Grano,,158
2181307863,795,487,City of Boulder Council Candidates,Jill Adler Grano,,202
2181307864,661,419,City of Boulder Council Candidates,Jill Adler Grano,,161
2181307865,676,289,City of Boulder Council Candidates,Jill Adler Grano,,115
2181307866,854,442,City of Boulder Council Candidates,Jill Adler Grano,,175
2181307867,812,368,City of Boulder Council Candidates,Jill Adler Grano,,155
2181307868,884,599,City of Boulder Council Candidates,Jill Adler Grano,,174
2181307869,598,334,City of Boulder Council Candidates,Jill Adler Grano,,153
2181307870,756,258,City of Boulder Council Candidates,Jill Adler Grano,,105
2181307871,797,377,City of Boulder Council Candidates,Jill Adler Grano,,176
2181307872,909,155,City of Boulder Council Candidates,Jill Adler Grano,,67
2181307873,486,296,City of Boulder Council Candidates,Jill Adler Grano,,108
2181307874,1060,548,City of Boulder Council Candidates,Jill Adler Grano,,226
2181307875,682,109,City of Boulder Council Candidates,Jill Adler Grano,,34
2181307876,764,52,City of Boulder Council Candidates,Jill Adler Grano,,24
2181307877,723,337,City of Boulder Council Candidates,Jill Adler Grano,,133
2181307878,649,227,City of Boulder Council Candidates,Jill Adler Grano,,105
2181307879,741,232,City of Boulder Council Candidates,Jill Adler Grano,,93
2181307880,1011,114,City of Boulder Council Candidates,Jill Adler Grano,,47
2181307881,684,305,City of Boulder Council Candidates,Jill Adler Grano,,137
2181307882,647,387,City of Boulder Council Candidates,Jill Adler Grano,,161
2181307883,800,432,City of Boulder Council Candidates,Jill Adler Grano,,223
2181307884,933,371,City of Boulder Council Candidates,Jill Adler Grano,,204
2181307885,609,318,City of Boulder Council Candidates,Jill Adler Grano,,149
2181307886,818,469,City of Boulder Council Candidates,Jill Adler Grano,,217
2181307887,1007,611,City of Boulder Council Candidates,Jill Adler Grano,,243
2181307888,829,529,City of Boulder Council Candidates,Jill Adler Grano,,241
2181007800,427,230,City of Boulder Council Candidates,Mirabai Kuk Nagle,,104
2181007801,640,209,City of Boulder Council Candidates,Mirabai Kuk Nagle,,83
2181007802,441,140,City of Boulder Council Candidates,Mirabai Kuk Nagle,,84
2181007804,363,201,City of Boulder Council Candidates,Mirabai Kuk Nagle,,92
2181007806,1229,592,City of Boulder Council Candidates,Mirabai Kuk Nagle,,187
2181007807,1105,646,City of Boulder Council Candidates,Mirabai Kuk Nagle,,257
2181007808,1975,816,City of Boulder Council Candidates,Mirabai Kuk Nagle,,336
2181007809,1031,612,City of Boulder Council Candidates,Mirabai Kuk Nagle,,244
